Year,total_precip,avg_precip,min_precip,max_precip,std_precip,avg_month_precip,Annual_Variation
2023,2538.0,13.634524471635151,6,1230,337.40493610658825,13.634524471635151,-71.23427405644338
2024,3704.0,19.99961763070078,0,1091,388.36003289668616,19.99961763070078,45.941686367218296
2025,4266.0,22.624403272154243,0,1454,415.10841957252563,22.624403272154243,15.172786177105824
2026,5219.0,27.764860261401555,0,1273,421.2652928615138,27.764860261401555,22.33942803563056
2027,7401.0,39.76432146829811,13,1867,680.9361370402313,39.76432146829811,41.80877562751486
2028,3346.0,17.73816972562106,5,807,252.71825250961822,17.73816972562106,-54.78989325766788
2029,3504.0,18.53825431034483,7,1212,387.6842670383864,18.53825431034483,4.72205618649133
2030,6648.0,35.57773104375232,0,1458,517.0111656962018,35.57773104375232,89.72602739726028
2031,5460.0,28.910450268817204,20,1030,370.905525829569,28.910450268817204,-17.87003610108303
2032,5939.0,31.51044563403782,8,1922,594.5893094983267,31.51044563403782,8.772893772893763
2033,5986.0,32.57631743604005,5,2007,610.6282656312912,32.57631743604005,0.791379020037053
2034,4446.0,23.872045328142377,9,1067,369.40652649646273,23.872045328142377,-25.72669562312061
2035,2979.0,15.766714173155359,0,727,255.0429999395824,15.766714173155359,-32.99595141700404
2036,5164.0,27.207446931776047,0,1454,444.84181730615484,27.207446931776047,73.3467606579389
2037,6265.0,33.08450361512792,9,1654,576.0237460909108,33.08450361512792,21.320681642137874
2038,3712.0,19.701415925101966,0,926,337.15179568457484,19.701415925101966,-40.75019952114924
2039,6575.0,34.72142658509455,3,2723,748.3926361735449,34.72142658509455,77.12823275862068
2040,5178.0,28.379084399332594,2,2162,612.7913036411188,28.379084399332594,-21.247148288973385
2041,4184.0,22.409083008898776,0,1197,444.53925756354914,22.409083008898776,-19.19660100424875
2042,4189.0,22.041591351501676,0,1066,361.5374891496123,22.041591351501676,0.11950286806883259
2043,5637.0,29.998267751205038,7,1689,561.6383703869502,29.998267751205038,34.56672236810694
2044,4666.0,24.65828930292918,7,1280,376.40230733843407,24.65828930292918,-17.22547454319674
2045,5169.0,27.98128707823508,0,1714,499.6995688320224,27.98128707823508,10.780111444492068
2046,4989.0,26.78060113088617,0,1636,508.2383343919018,26.78060113088617,-3.482298316889143
2047,5234.0,27.655479467927325,0,2216,599.4563951589554,27.655479467927325,4.910803768290228
2048,4307.0,22.957035595105676,9,1198,417.6471887160552,22.957035595105676,-17.71111960259839
2049,6815.0,37.36214428068224,4,3115,874.5669534464506,37.36214428068224,58.23078709078244
2050,4043.0,21.36336091027067,0,1480,407.6452241691037,21.36336091027067,-40.674981658107114
2051,4422.0,23.555710048201707,0,1156,378.16146142764325,23.555710048201707,9.374227059114526
2052,2839.0,15.050414812754914,0,1036,339.3026158925321,15.050414812754914,-35.798281320669375
2053,4723.0,25.415334167593624,0,1112,406.6361917294652,25.415334167593624,66.36139485734414
2054,6463.0,34.202754217649236,3,2075,586.1908560332289,34.202754217649236,36.84099089561719
2055,3598.0,19.058409807193176,0,781,260.7610656009316,19.058409807193176,-44.32925885811543
2056,6085.0,32.6061770022247,9,1787,606.7251074915279,32.6061770022247,69.12173429683158
2057,5719.0,30.296909760845384,0,1688,488.7342572834692,30.296909760845384,-6.0147904683648274
2058,4100.0,21.77579834074898,0,2052,568.1420010290855,21.77579834074898,-28.30914495541178
2059,3316.0,17.58091745457916,0,1086,326.17266295722277,17.58091745457916,-19.12195121951219
2060,3667.0,19.46734218576196,0,878,316.3638464384534,19.46734218576196,10.585042219541618
2061,4179.0,22.14309302002225,0,1014,320.53226330305944,22.14309302002225,13.962367057540215
2062,3884.0,20.61484403967371,4,1114,347.84697088161505,20.61484403967371,-7.059105049054793
2063,5974.0,31.667466166110497,0,2806,817.6552766998765,31.667466166110497,53.81050463439754
2064,3656.0,19.261140850945495,0,1103,338.4822630866238,19.261140850945495,-38.80147304988283
2065,5200.0,27.5871106785317,7,2385,672.7575996440232,27.5871106785317,42.23194748358863
2066,4831.0,25.531000880608087,3,1947,586.5891327036843,25.531000880608087,-7.096153846153841
2067,5321.0,28.73958333333333,5,2126,738.1222439201363,28.73958333333333,10.142827571931278
2068,3765.0,19.876152901371892,0,1096,338.9698632353888,19.876152901371892,-29.24262356699868
2069,3509.0,18.869930710048205,0,932,298.04010051526876,18.869930710048205,-6.799468791500662
2070,4679.0,24.852220059325177,0,1106,375.9428047246581,24.852220059325177,33.34283271587346
2071,6272.0,33.17927906006674,5,2410,659.6900557814781,33.17927906006674,34.04573626843344
2072,2613.0,13.935310066740826,0,828,248.39525870163976,13.935310066740826,-58.338647959183675
2073,5714.0,30.44617862439748,1,1442,518.8753280515524,30.44617862439748,118.67585151167242
2074,4431.0,23.807824666295883,0,1499,488.2194225401675,23.807824666295883,-22.453622681134057
2075,5346.0,29.01521366332963,4,1704,492.7794085131252,29.01521366332963,20.649966147596487
2076,2261.0,12.018046672228401,0,454,157.91623690674712,12.018046672228401,-57.706696595585484
2077,4142.0,22.26017334074898,0,1010,380.05976404037335,22.26017334074898,83.19327731092436
2078,5802.0,30.507589451242115,0,2160,693.7338368305501,30.507589451242115,40.077257363592466
2079,2021.0,10.789343483500184,0,802,226.78522411918257,10.789343483500184,-65.16718372974837
2080,4506.0,24.284610215053764,3,1276,451.3910822013536,24.284610215053764,122.95893122216724
2081,7565.0,39.960853494623656,12,1623,649.7057317576842,39.960853494623656,67.88726142920551
2082,3385.0,17.890932054134222,4,1509,427.9833170778619,17.890932054134222,-55.25446133509584
2083,6148.0,33.211606646273644,0,2042,606.6829834635569,33.211606646273644,81.6248153618907
2084,4062.0,21.59106182795699,0,1092,373.52607308289373,21.59106182795699,-33.92973324658426
2085,3692.0,19.521661800148312,3,835,281.41794648895547,19.521661800148312,-9.108813392417526
2086,3283.0,17.61659366889136,0,953,318.28302394776466,17.61659366889136,-11.078006500541715
2087,2701.0,14.269280682239526,0,831,299.661766400761,14.269280682239526,-17.727688090161443
2088,3491.0,18.85169285317019,0,939,310.84356145329707,18.85169285317019,29.248426508700476
2089,5867.0,31.45480510752688,0,1409,546.6615137414199,31.45480510752688,68.06072758521913
2090,4808.0,25.72409737671487,0,1102,394.0739047745263,25.72409737671487,-18.050110789159714
2091,3922.0,21.221212226548015,0,1110,335.7891203319925,21.221212226548015,-18.427620632279528
2092,7641.0,40.891059510567295,2,1662,678.4745087996372,40.891059510567295,94.82406935237124
2093,4106.0,21.93416295884316,0,1792,538.7383971892672,21.93416295884316,-46.263578065698205
2094,4320.0,22.94605696143864,0,2134,616.1742669673307,22.94605696143864,5.211885046273745
2095,4250.0,22.47165832406377,0,1329,446.8877901327099,22.47165832406377,-1.620370370370372
2096,2675.0,14.295698924731182,0,683,227.4300924893119,14.295698924731182,-37.05882352941177
2097,2046.0,10.924186596218021,0,591,178.11564169994116,10.924186596218021,-23.514018691588788
2098,2794.0,14.86980904708936,0,661,239.73691388434088,14.86980904708936,36.559139784946225
2099,4924.0,26.101716027067113,5,1576,540.4266552428458,26.101716027067113,76.23478883321404
2100,5722.0,30.3615881071561,0,1651,573.0095720814528,30.3615881071561,16.206336311941506
2006,9249.0,48.724172691879865,0,3362,1055.8676849784815,48.724172691879865,
2007,4697.0,25.61085812940304,4,1889,521.281368506026,25.61085812940304,-49.21613147367283
2008,5438.0,29.43138209121246,9,1912,698.841747378323,29.43138209121246,15.776027251437096
2009,4648.0,24.424470476455316,14,1674,516.7834667587107,24.424470476455316,-14.52739977933064
2010,3113.0,16.38767032814238,0,736,256.3628317739362,16.38767032814238,-33.02495697074011
2011,4376.0,23.056770253985906,3,1683,532.2002926672922,23.056770253985906,40.571795695470605
2012,4979.0,26.445952678902483,16,1347,397.3966322621938,26.445952678902483,13.779707495429605
2013,6710.0,35.949405589543936,8,2048,678.90591573814,35.949405589543936,34.766017272544694
2014,6232.0,33.3082244160178,9,1106,420.7535087809906,33.3082244160178,-7.123695976154998
2015,5459.0,28.922940999258433,0,1600,438.41044661021675,28.922940999258433,-12.403722721437738
2016,7321.0,38.68916272710419,8,2140,648.894088337063,38.68916272710419,34.10881113757098
2017,5674.0,29.887432795698924,17,1711,569.3225373328827,29.887432795698924,-22.496926649364845
2018,5604.0,29.601988320355954,13,1664,493.4796670767518,29.601988320355954,-1.2336975678533646
2019,9297.0,49.97681451612903,0,3385,1097.4749634750424,49.97681451612903,65.89935760171306
2020,7409.0,39.26251390433816,19,2222,757.4794876710685,39.26251390433816,-20.307626115951383
2021,5037.0,26.662686549870227,0,1257,397.66503149350115,26.662686549870227,-32.01511674989877
2022,9380.0,50.804615081572116,0,3461,1040.9671493666867,50.804615081572116,86.2219575143935
2023,2944.0,15.80947001297738,0,1307,355.34703481458115,15.80947001297738,-68.61407249466951
2024,4774.0,25.61857503707824,2,1334,505.12047767804563,25.61857503707824,62.160326086956516
2025,4651.0,24.61963524286244,0,1615,465.0514064123025,24.61963524286244,-2.5764558022622563
2026,6020.0,32.11638510381906,11,1427,485.713595619576,32.11638510381906,29.43453020855731
2027,8956.0,48.180669493882085,15,1994,774.8242420449982,48.180669493882085,48.77076411960133
2028,3398.0,17.977921069707083,3,869,259.8443006995932,17.977921069707083,-62.05895489057616
2029,3811.0,20.13267635335558,0,1320,402.49098427696794,20.13267635335558,12.154208357857566
2030,7287.0,38.999837782721535,0,1451,558.066487567077,38.999837782721535,91.20965625819994
2031,6033.0,31.99619368743048,6,1141,436.2514131261301,31.99619368743048,-17.208727871552078
2032,6817.0,36.147490266963295,6,2129,644.4073328307652,36.147490266963295,12.995193104591408
2033,6994.0,37.93861234705228,8,2120,674.1796136899658,37.93861234705228,2.596450051342236
2034,4424.0,23.750063728216542,2,904,332.86561124801574,23.750063728216542,-36.745782098941945
2035,3694.0,19.626054412309973,11,703,274.87148512229004,19.626054412309973,-16.500904159132013
2036,5719.0,30.08935854653318,0,1349,477.5613160695291,30.08935854653318,54.81862479696807
2037,6653.0,35.084271876158695,2,1899,655.6965010697795,35.084271876158695,16.33152649064522
2038,4415.0,23.376286151279203,0,1176,424.82455380445174,23.376286151279203,-33.63895986772884
2039,6930.0,36.55274378939563,7,2894,807.1926096607358,36.55274378939563,56.96489241223104
2040,5159.0,28.291834677419356,0,2262,626.096631858248,28.291834677419356,-25.555555555555554
2041,4094.0,21.787199898034856,0,1213,442.95532984988927,21.787199898034856,-20.6435355689087
2042,4671.0,24.546701195773082,0,1260,430.0587961916582,24.546701195773082,14.093795798729847
2043,5885.0,31.32756303299963,4,1655,547.2266371662133,31.32756303299963,25.990152001712687
2044,5420.0,28.64267009640341,5,1307,417.29743770499175,28.64267009640341,-7.901444350042485
2045,5872.0,31.70393608639229,5,1860,569.2012478957338,31.70393608639229,8.339483394833946
2046,5364.0,28.67999745087134,0,1964,581.9220503875692,28.67999745087134,-8.651226158038149
2047,5545.0,29.319950407860585,0,2520,684.9641607523356,29.319950407860585,3.374347501864272
2048,4904.0,26.085001853911752,5,1193,439.0639492319445,26.085001853911752,-11.559963931469797
2049,6776.0,37.16066462736374,7,3172,899.245474963552,37.16066462736374,38.17292006525286
2050,4787.0,25.2667605209492,0,1664,467.1848881299241,25.2667605209492,-29.35360094451004
2051,5051.0,26.999397478680013,0,995,403.70881908383,26.999397478680013,5.514936285773975
2052,2894.0,15.38675495921394,1,899,298.8237039804675,15.38675495921394,-42.70441496733321
2053,5046.0,27.14876483129403,3,1167,450.87319321915373,27.14876483129403,74.36074637180371
2054,6868.0,36.344097608453836,0,2230,656.764152123996,36.344097608453836,36.10780816488308
2055,4115.0,21.802917593622542,0,961,313.39764410941785,21.802917593622542,-40.084449621432725
2056,6982.0,37.524935113088624,0,1889,682.2847756996453,37.524935113088624,69.67193195625761
2057,5760.0,30.437146598071934,0,1643,506.75958079475197,30.437146598071934,-17.502148381552562
2058,4456.0,23.661383018168337,0,1984,543.8260639936153,23.661383018168337,-22.638888888888886
2059,3702.0,19.58978147015202,3,1118,328.08022854728137,19.58978147015202,-16.921005385996413
2060,4154.0,22.019888997033743,0,1018,378.7927793622388,22.019888997033743,12.209616423554825
2061,4126.0,21.797402206154988,0,985,321.68472236968387,21.797402206154988,-0.6740491092922518
2062,3986.0,21.096953791249536,5,1286,366.5980789845352,21.096953791249536,-3.39311682016481
2063,6629.0,35.17186920652578,0,3032,883.1945588531888,35.17186920652578,66.30707476166585
2064,4056.0,21.37524911939192,0,1190,380.7072366005143,21.37524911939192,-38.81430079951728
2065,5379.0,28.55398938635521,11,2625,741.9245397796684,28.55398938635521,32.61834319526626
2066,5166.0,27.364276279199107,2,2125,649.0039221060924,27.364276279199107,-3.95984383714445
2067,6255.0,33.775016221727846,0,2706,901.5866947675182,33.775016221727846,21.080139372822295
2068,4211.0,22.238499953652205,1,1165,385.0734188161887,22.238499953652205,-32.67785771382894
2069,3891.0,20.915386308861695,0,954,303.981795208499,20.915386308861695,-7.599145096176684
2070,5715.0,30.325442621431222,7,1256,458.0984659933436,30.325442621431222,46.87740940632228
2071,7016.0,37.13652322024472,6,2668,747.244554508378,37.13652322024472,22.76465441819773
2072,2999.0,16.021516963292548,0,922,287.04306244354643,16.021516963292548,-57.254846066134554
2073,6019.0,31.983981043752323,3,1599,586.9030364910581,31.983981043752323,100.70023341113705
2074,4836.0,26.029349740452357,0,1719,570.7190042553182,26.029349740452357,-19.654427645788342
2075,6104.0,33.1874420652577,4,2067,586.1357790778102,33.1874420652577,26.22001654259718
2076,2647.0,14.083153735632186,3,564,206.77104524452923,14.083153735632186,-56.63499344692005
2077,4602.0,24.72746917871709,0,1145,419.2158263841062,24.72746917871709,73.85719682659615
2078,6202.0,32.63176677790137,0,2054,701.9195542268791,32.63176677790137,34.76749239461103
2079,1706.0,9.088924035965888,6,676,194.7664491049978,9.088924035965888,-72.49274427603999
2080,5479.0,29.450964034111976,0,1383,520.1217441982972,29.450964034111976,221.16060961313013
2081,7619.0,40.20131743604005,0,1672,677.5385206537685,40.20131743604005,39.05822230334002
2082,3288.0,17.327609380793472,1,1447,434.3285308695167,17.327609380793472,-56.844730279564246
2083,6828.0,36.91914048016314,0,2338,699.7509946727154,36.91914048016314,107.66423357664232
2084,4316.0,23.044974740452357,8,1174,414.757176130221,23.044974740452357,-36.789689513766845
2085,4201.0,22.30517125509826,9,818,280.6101981990913,22.30517125509826,-2.66450417052827
2086,3656.0,19.607289349276975,0,1055,356.15709846622286,19.607289349276975,-12.973101642466078
2087,2925.0,15.511181405265107,0,855,293.11155958719263,15.511181405265107,-19.9945295404814
2088,4180.0,22.540137189469778,0,1058,340.5520473726402,22.540137189469778,42.90598290598291
2089,6424.0,34.368157906933625,0,1639,590.9613636553013,34.368157906933625,53.68421052631578
2090,5013.0,26.739102474972196,0,1231,396.5476298343904,26.739102474972196,-21.964508094645087
2091,3895.0,21.137085187245088,0,1295,372.1266789031863,21.137085187245088,-22.302014761619795
2092,8394.0,44.779309186132735,0,1828,769.5128919706875,44.779309186132735,115.50706033376122
2093,4496.0,23.909818780126063,0,2076,600.2462121092603,23.909818780126063,-46.43793185608768
2094,4911.0,26.01439098998888,0,2426,675.1360973907409,26.01439098998888,9.230427046263333
2095,4831.0,25.55268585465332,2,1447,512.960295882162,25.55268585465332,-1.628996131134186
2096,2498.0,13.337301863181311,7,555,218.90007406175638,13.337301863181311,-48.29227903125647
2097,2746.0,14.652304644048941,0,590,223.7798566502898,14.652304644048941,9.9279423538831
2098,3115.0,16.5515097793845,0,738,264.03080341413795,16.5515097793845,13.43772760378732
2099,5440.0,28.826531794586575,8,1852,595.7606800375364,28.826531794586575,74.63884430176566
2100,6002.0,31.93223952539859,0,1801,628.4798157362563,31.93223952539859,10.330882352941174
2006,10525.0,55.406580228031146,8,3778,1225.8834631201757,55.406580228031146,
2007,6109.0,33.193548387096776,0,2262,633.3019469894325,33.193548387096776,-41.957244655581945
2008,6312.0,34.13428693919169,4,2285,813.1901264883764,34.13428693919169,3.322966115567194
